time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/loss,train/clip_range,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
434,89,444416,4952,-0.01913325861096382,0.2,1732,-1.215603545308113,-0.002097233140375465,0.0003,0.008544921875,0.0030377656,0.6602171659469604,0.004002767949714325,229.31,0.31402776
435,89,445440,4953,-0.025692041963338852,0.2,1736,-1.396263800561428,-0.00297011983639095,0.0003,0.046630859375,0.0072045373,0.9583102464675903,0.0006473493613157189,233.62,0.30105554
436,90,446464,4954,-0.025816451758146286,0.2,1740,-1.4304720684885979,-0.0006910893134772778,0.0003,0.03515625,0.007948596,0.8807040452957153,0.0020950366015313193,233.5,0.30038887000000003
437,90,447488,4955,-0.03038044087588787,0.2,1744,-1.3595367074012756,-0.006124978041043505,0.0003,0.075439453125,0.0057671354,0.8582320809364319,0.002436830058286432,237.39,0.28958331000000004
438,90,448512,4956,-0.015967799350619316,0.2,1748,-1.278899535536766,-0.0005846749700140208,0.0003,0.025146484375,0.0062011452,0.6959080696105957,0.0039027910243021324,236.78,0.29127775
439,90,449536,4957,-0.015079859644174576,0.2,1752,-1.1952183097600937,-0.001298062881687656,0.0003,0.027099609375,0.0053205946,0.8680074214935303,0.002770611594314687,239.94,0.28049998
440,90,450560,4958,-0.02163560688495636,0.2,1756,-1.122051939368248,-0.0013732395600527525,0.0003,0.0,0.0015148604,0.8964130878448486,0.0009183738111460116,239.74,0.28205554
441,91,451584,4959,-0.013322010636329651,0.2,1760,-1.174824446439743,-0.0006465009937528521,0.0003,0.010009765625,0.0038939207,0.7744563817977905,0.0010081198233820032,239.8,0.28088887
442,91,452608,4960,-0.01851627230644226,0.2,1764,-1.2644107341766357,-0.0009819865226745605,0.0003,0.0,0.0010017636,0.9083035588264465,0.00036227423152013216,243.25,0.27130554
443,91,453632,4961,-0.014807457104325294,0.2,1768,-1.0472616665065289,-0.0015577642770949751,0.0003,0.010986328125,0.004209953,0.8008095622062683,0.004232007166137919,240.83,0.27902777
444,91,454656,4961,-0.010499358177185059,0.2,1772,-0.9677611701190472,-0.0022901007323525846,0.0003,0.071533203125,0.0067520114,0.8408013582229614,0.0037865318590775132,241.24,0.27788888
445,91,455680,4962,-0.009460045956075191,0.2,1776,-1.141548566520214,-0.0005546654865611345,0.0003,0.00244140625,0.0012703858,0.7506519556045532,0.0016666103292664047,242.67,0.27291665000000004
446,92,456704,4963,-0.010689694434404373,0.2,1780,-1.2689282298088074,-0.0034830662625608966,0.0003,0.04736328125,0.0032863056,0.804696798324585,0.0009639413838158362,240.76,0.27822220999999997
447,92,457728,4964,-0.010233905166387558,0.2,1784,-1.1954123973846436,0.0003934201813535765,0.0003,0.005126953125,0.0036850716,0.6174402236938477,0.005047514277976006,245.64,0.26166666
448,92,458752,4964,-0.021225327625870705,0.2,1788,-1.3722349479794502,-0.002590235904790461,0.0003,0.01708984375,0.002733962,0.9200921654701233,0.0004388876805023756,241.22,0.27494443
449,92,459776,4965,-0.020247135311365128,0.2,1792,-1.5144036561250687,-0.0017141101343440823,0.0003,0.000244140625,0.0005424526,0.8712073564529419,0.0019680523400893435,248.47,0.25280554
450,92,460800,4964,-0.024516355246305466,0.2,1796,-1.5386455208063126,-0.0021145632781554013,0.0003,0.00927734375,0.002879516,0.660936176776886,0.001575272523041349,243.06,0.26983332
451,93,461824,4962,-0.015440491959452629,0.2,1800,-1.4815776646137238,-0.001340849878033623,0.0003,0.002685546875,0.0019741915,0.7423349022865295,0.0037438019062392414,246.76,0.25855555
452,93,462848,4963,-0.020496631041169167,0.2,1804,-1.2648151442408562,-0.003950458456529304,0.0003,0.01416015625,0.0018742328,0.8942819833755493,0.0007314800241147168,244.29,0.26541665999999997
453,93,463872,4963,-0.015275455079972744,0.2,1808,-1.4312049522995949,-0.0027066509355790913,0.0003,0.035888671875,0.003858585,0.831425666809082,0.0024804578642942943,248.82,0.25083333
454,93,464896,4964,-0.017291834577918053,0.2,1812,-1.5121259838342667,-0.004489297134568915,0.0003,0.061767578125,0.0049347393,0.7604977488517761,0.003428963929763995,250.65,0.24474999999999997
455,93,465920,4964,-0.0141026945784688,0.2,1816,-1.5884474962949753,-0.004706220352090895,0.0003,0.060302734375,0.007443174,0.8995152711868286,0.0015546939357591327,252.63,0.23924999000000002
456,94,466944,4965,-0.02627383917570114,0.2,1820,-1.446404092013836,-0.002691640635021031,0.0003,0.07373046875,0.0025929008,0.936958909034729,0.0004956926768500125,253.35,0.23624999
457,94,467968,4965,-0.018220102414488792,0.2,1824,-1.3195398151874542,-0.0024682428629603237,0.0003,0.0126953125,0.003136103,0.9164738059043884,0.00021415211540443124,253.1,0.23694443000000004
458,94,468992,4966,-0.023213958367705345,0.2,1828,-1.2146476283669472,-0.003362853982253,0.0003,0.058837890625,0.011157476,0.7918050289154053,0.002435658192553092,252.62,0.23927776
459,94,470016,4967,-0.022457832470536232,0.2,1832,-1.0319207981228828,-0.0029934178455732763,0.0003,0.026611328125,0.006579593,0.9383231997489929,0.00029814491153956624,255.29,0.22886109999999998
460,94,471040,4968,-0.016110897064208984,0.2,1836,-1.050114706158638,-0.0021875697566429153,0.0003,0.05322265625,0.0042349976,0.9714981317520142,0.00016644790457576164,254.11,0.23213888000000002
461,94,472064,4969,-0.011785546317696571,0.2,1840,-1.1550743281841278,-0.001764700107742101,0.0003,0.03857421875,0.0060705743,0.8635990619659424,0.0034788296034093946,254.74,0.23038887999999996
462,95,473088,4970,-0.014753326773643494,0.2,1844,-0.9987083785235882,-0.0014471540343947709,0.0003,0.017578125,0.0016698437,0.9582909345626831,0.0007931658074085135,252.82,0.23572222
463,95,474112,4971,-0.014615806750953197,0.2,1848,-1.0555099099874496,-0.0007405040523735806,0.0003,0.0,0.00069785555,0.8377593755722046,0.004320161329815164,244.98,0.25949998999999996
464,95,475136,4973,-0.01292860321700573,0.2,1852,-1.032068181782961,-0.0015499272994929925,0.0003,0.001708984375,0.002180106,0.8230169415473938,0.006659567094175145,235.52,0.29077777
465,95,476160,4974,0.001326223835349083,0.2,1856,-0.8291914016008377,-0.0003858777054119855,0.0003,0.00732421875,0.0017123761,0.8898653984069824,0.004187557176919654,233.93,0.29419442999999995
466,95,477184,4974,-0.0072920355014503,0.2,1860,-0.8484404161572456,-0.0003554254362825304,0.0003,0.00048828125,0.0014839616,0.9309502840042114,0.0019461040865280665,235.85,0.2878611
467,96,478208,4975,-0.016597958281636238,0.2,1864,-0.8717839680612087,-0.00121754762949422,0.0003,0.014404296875,0.001700395,0.9190889000892639,0.0012715108641714323,236.99,0.28469443
468,96,479232,4976,-0.020173175260424614,0.2,1868,-1.0287488885223866,-0.0026491535536479205,0.0003,0.018798828125,0.005144584,0.879522442817688,0.001603625019924948,231.42,0.30116666999999997
469,96,480256,4977,-0.011722471565008163,0.2,1872,-1.2891801968216896,-0.0013336903939489275,0.0003,0.012451171875,0.0016747869,0.7792637348175049,0.008028154872590676,221.04,0.335
470,96,481280,4978,-0.017928969115018845,0.2,1876,-1.229177549481392,-0.0015342797269113362,0.0003,0.00244140625,0.000992882,0.7965878844261169,0.005435749772004783,211.89,0.36441667999999994
471,96,482304,4979,-0.012892687693238258,0.2,1880,-1.2741382345557213,-0.0017070570029318333,0.0003,0.005615234375,0.0020946022,0.6719787120819092,0.00813435934833251,211.32,0.36600001
472,97,483328,4980,-0.008370429277420044,0.2,1884,-1.1649987697601318,-0.0008388703281525522,0.0003,0.00390625,0.0020890604,0.7950962781906128,0.003930027363821864,209.63,0.37169446
473,97,484352,4981,-0.014562423340976238,0.2,1888,-0.9913122169673443,-0.0028019404562655836,0.0003,0.037841796875,0.0058410373,0.872322142124176,0.0023428115237038583,203.0,0.39311112000000004
474,97,485376,4981,-0.010956458747386932,0.2,1892,-1.191863365471363,-0.002588843315606937,0.0003,0.02099609375,0.0064593432,0.8360320329666138,0.005393804749473929,194.12,0.42077779
475,97,486400,4981,-0.01735386624932289,0.2,1896,-1.4663712680339813,-0.0019833758124150336,0.0003,0.001220703125,0.0040075863,0.746421217918396,0.007109043246600777,187.45,0.4433055699999999
476,97,487424,4981,-0.01677018776535988,0.2,1900,-1.3181619867682457,-0.0013170340680517256,0.0003,0.0,0.0008702953,0.8781835436820984,0.0022993044403847307,188.28,0.44000002000000005
477,98,488448,4982,-0.01614312082529068,0.2,1904,-1.1025688499212265,-0.0026511227479204535,0.0003,0.037841796875,0.008686822,0.9264122843742371,0.001152285432908684,187.4,0.44344446
478,98,489472,4983,-0.019050024449825287,0.2,1908,-0.9660988710820675,-0.0027074827812612057,0.0003,0.054931640625,0.006838888,0.9230197072029114,0.000925867076148279,186.44,0.4481111299999999
479,98,490496,4984,-0.010939768515527248,0.2,1912,-0.9578254967927933,-0.0019524999806890264,0.0003,0.0,0.0018776839,0.7940638065338135,0.0023169383021013346,185.65,0.45130558
480,98,491520,4984,-0.006135469302535057,0.2,1916,-0.8515271842479706,-0.0007100562506821007,0.0003,0.001220703125,0.0025615473,0.856595516204834,0.0035799879842670634,182.5,0.46105556999999997
481,98,492544,4985,-0.009223366156220436,0.2,1920,-0.7678232789039612,-0.0021879976702621207,0.0003,0.0185546875,0.003870956,0.8215460777282715,0.004167833903920837,184.09,0.4556389
482,98,493568,4986,-0.009577515535056591,0.2,1924,-0.913913369178772,-0.0020331161649664864,0.0003,0.033935546875,0.00574899,0.9050883054733276,0.0016265187732642516,191.48,0.43211113000000007
483,99,494592,4987,-0.0056288596242666245,0.2,1928,-0.9960476644337177,-0.0020855403563473374,0.0003,0.013427734375,0.004743702,0.8924798965454102,0.0018323016774957068,191.5,0.43205557000000006
484,99,495616,4988,-0.022525755688548088,0.2,1932,-1.2458574548363686,-0.004839135421207175,0.0003,0.131591796875,0.014737719,0.8553728461265564,0.0025475175425526686,192.89,0.42919446000000006
485,99,496640,4989,-0.011035016737878323,0.2,1936,-1.112053595483303,-0.004038497878354974,0.0003,0.085205078125,0.00820962,0.8103249073028564,0.003692124053486623,192.91,0.4281389
486,99,497664,4990,-0.01871478371322155,0.2,1940,-1.1358735710382462,-0.0023540736292488873,0.0003,0.04736328125,0.005195051,0.9710279107093811,0.0008334481608471833,192.28,0.4308889
487,99,498688,4991,-0.012877112254500389,0.2,1944,-0.8415550999343395,-0.0033409930911147967,0.0003,0.044189453125,0.006237664,0.9331927299499512,0.0008915825455915183,194.11,0.42580556
488,100,499712,4993,-0.021868089213967323,0.2,1948,-0.8800593763589859,-0.0026634319074219093,0.0003,0.062255859375,0.0046838764,0.7675763964653015,0.005366165147279389,198.26,0.41227777
489,100,500736,4994,-0.024942941963672638,0.2,1952,-1.0635942667722702,-0.002987309213494882,0.0003,0.007080078125,0.0028758233,0.8224567174911499,0.0021113054208399262,202.17,0.39941666000000003
490,100,501760,4995,-0.0010542881209403276,0.2,1956,-0.9950038902461529,-0.00675369641976431,0.0003,0.109130859375,0.009036193,0.9102369546890259,0.0006695441552437842,206.85,0.3844166500000001
491,100,502784,4996,-0.00591095257550478,0.2,1960,-1.2226241081953049,0.0005003604746889323,0.0003,0.004150390625,0.0012445864,0.6184173822402954,0.00503254504292272,211.08,0.3706666500000001
492,100,503808,4997,-0.014606158249080181,0.2,1964,-1.0652891844511032,-0.0035639661946333945,0.0003,0.049072265625,0.0023435433,0.903693437576294,0.00040402638842351735,216.08,0.35477776
493,100,504832,4998,-0.005013382527977228,0.2,1968,-0.9561151750385761,-0.0016215435753110796,0.0003,0.02587890625,0.004567201,0.85517817735672,0.0005710156619898044,216.48,0.35366664999999997
494,101,505856,4999,-0.015917154029011726,0.2,1972,-0.8615281656384468,-0.000809150340501219,0.0003,0.0,0.0012620781,0.7985275983810425,0.0038076026758062653,219.71,0.34369443
495,101,506880,5000,-0.01237096544355154,0.2,1976,-1.01402185857296,-0.002736616355832666,0.0003,0.021484375,0.004434837,0.9516952037811279,0.0011695626453729346,222.89,0.33286109
496,101,507904,5002,-0.002858455292880535,0.2,1980,-0.97478037327528,-0.0017226805503014475,0.0003,0.020751953125,0.0051454436,0.8211067914962769,0.00230239394295495,226.63,0.32047220000000004
497,101,508928,5003,-0.012000533752143383,0.2,1984,-0.895248755812645,-0.00035994673089589924,0.0003,0.0,0.0024533523,0.8645281791687012,0.001994949565414572,231.17,0.30586109000000006
498,101,509952,5004,-0.017958903685212135,0.2,1988,-0.832314845174551,-0.00443316315067932,0.0003,0.026611328125,0.0055110296,0.7652343511581421,0.0007311207336897496,237.84,0.28333331
499,102,510976,5005,-0.014744553714990616,0.2,1992,-0.7954677268862724,-0.002526342053897679,0.0003,0.044677734375,0.004819014,0.8343847990036011,0.00038302225584629923,238.42,0.2817222
500,102,512000,5006,-0.009997178800404072,0.2,1996,-0.8964334353804588,-0.00027458205295260996,0.0003,0.0,0.00043660065,0.9341985583305359,0.0009766325820237398,237.12,0.28433331
501,102,513024,5007,-0.019694102928042412,0.2,2000,-0.8877237662672997,-0.0023300660541281104,0.0003,0.054443359375,0.008763489,0.9378800392150879,0.0007773440775054041,235.72,0.28822220000000004
502,102,514048,5009,-0.005421527661383152,0.2,2004,-0.8893455602228642,-0.0012451568472897634,0.0003,0.02734375,0.004187183,0.8659722805023193,0.0022146191840874963,240.24,0.27366664
503,102,515072,5010,-0.018402056768536568,0.2,2008,-1.0067392513155937,-0.003569342166883871,0.0003,0.044677734375,0.004410709,0.9476603269577026,0.0003822816970568965,240.35,0.27336109000000003
504,102,516096,5011,-0.014702173881232738,0.2,2012,-1.0117273144423962,-0.0024629984400235116,0.0003,0.0,0.00092851813,0.839851438999176,0.0029799297262798063,244.89,0.25974998000000005
505,103,517120,5012,-0.020413117483258247,0.2,2016,-1.0060437321662903,-0.0014742217172170058,0.0003,0.071044921875,0.006830856,0.9139372110366821,0.000976223534962628,244.89,0.25974998000000005
506,103,518144,5013,-0.015424703247845173,0.2,2020,-0.9695765785872936,-0.0015341812977567315,0.0003,0.004638671875,0.0017760673,0.9327844977378845,0.0003187897209500079,248.22,0.24949998
507,103,519168,5014,-0.016875794157385826,0.2,2024,-1.0491747371852398,-0.0013383671757765114,0.0003,0.006103515625,0.0022232812,0.9433082938194275,0.000297017021694046,250.14,0.24316664999999996
508,103,520192,5015,-0.016231242567300797,0.2,2028,-1.1483347564935684,-0.000497433531563729,0.0003,0.028564453125,0.0046143536,0.9600321650505066,0.0002606366342661204,251.68,0.23888888000000003
509,103,521216,5016,-0.007841520942747593,0.2,2032,-1.084935300052166,-0.0012031243823003024,0.0003,0.0166015625,0.0015092668,0.9479451179504395,0.0010861525479413103,246.38,0.2536111
510,104,522240,5017,-0.005147510673850775,0.2,2036,-1.0825619250535965,-0.0030893560324329883,0.0003,0.02685546875,0.0073153395,0.899772584438324,0.004090184535016306,242.37,0.26574999
511,104,523264,5017,-0.008301501162350178,0.2,2040,-0.8974209949374199,-0.001387046737363562,0.0003,0.004150390625,0.0018329087,0.926445722579956,0.0024274674942716956,245.36,0.25644443
512,106,524288,4946,-0.014752800576388836,0.2,2044,-0.9447869919240475,-0.0010824536002473906,0.0003,0.03125,0.004968238,0.8892719745635986,0.002377226257522125,245.85,0.25508332
