time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_fraction,train/clip_range,train/value_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
439296,429,4954,88,0.016845703125,0.2,0.005651736413710751,0.0049971025,0.6550402641296387,-1.0272413790225983,-0.0015092780231498182,1712,0.0003,-0.010595147497951984,210.51,0.37625
440320,430,4955,88,0.000244140625,0.2,0.003263572638388723,0.000937208,0.8318360447883606,-0.9631197564303875,-0.000978764466708526,1716,0.0003,-0.012246087193489075,211.52,0.37244443000000005
441344,431,4957,89,0.000244140625,0.2,0.002068248577415943,0.0013381238,0.890458345413208,-1.1902240291237831,-0.0015579874016111717,1720,0.0003,-0.018427273258566856,209.87,0.37702776
442368,432,4958,89,0.042724609375,0.2,0.0012966939684702083,0.0093650045,0.8841866254806519,-1.198852188885212,-0.0010525084217078984,1724,0.0003,-0.02128736674785614,210.78,0.37349999000000006
443392,433,4958,89,0.0,0.2,0.0026761636363517027,0.00088959315,0.5085839033126831,-1.1365672275424004,-0.0005997823463985696,1728,0.0003,-0.011267413385212421,207.85,0.38163888
444416,434,4960,89,0.0859375,0.2,0.0036935842217644677,0.009604491,0.7522401809692383,-1.363697461783886,-0.002506410557543859,1732,0.0003,-0.015374613925814629,209.51,0.37602777
445440,435,4961,89,0.063720703125,0.2,0.001141726694186218,0.0040701316,0.8935964703559875,-1.2611535862088203,-0.005143476417288184,1736,0.0003,-0.023793324828147888,208.97,0.37852777000000004
446464,436,4963,89,0.008056640625,0.2,0.0025134407624136657,0.0022776884,0.8889551758766174,-1.1297649070620537,-0.002345504006370902,1740,0.0003,-0.02520454302430153,213.08,0.3651111
447488,437,4964,90,0.01513671875,0.2,0.0024580340686952695,0.0051044878,0.858147382736206,-1.1564087718725204,-0.0014337417087517679,1744,0.0003,-0.015832753852009773,210.64,0.37388887
448512,438,4965,90,0.011962890625,0.2,0.0029264003460411914,0.0035829342,0.7824422121047974,-1.215133935213089,-0.0013524769165087491,1748,0.0003,-0.01623082347214222,210.93,0.37208331000000006
449536,439,4967,90,0.047119140625,0.2,0.003384484283742495,0.010067856,0.8087374567985535,-1.3939566314220428,-0.0030396190413739532,1752,0.0003,-0.012893821112811565,213.09,0.36508331000000005
450560,440,4968,90,0.018310546875,0.2,0.0006224806365935365,0.005326241,0.9197602272033691,-1.40948785841465,-0.003491641749860719,1756,0.0003,-0.0225319005548954,213.06,0.36516663
451584,441,4969,90,0.058349609375,0.2,0.0007753378376946785,0.005083453,0.93634432554245,-1.416648969054222,-0.0024978380679385737,1760,0.0003,-0.013270127587020397,210.76,0.37255552000000003
452608,442,4971,91,0.102294921875,0.2,0.002596198522951454,0.008310572,0.8833873867988586,-1.3603116646409035,-0.003575209659175016,1764,0.0003,-0.02225128374993801,209.53,0.37697219
453632,443,4972,91,0.0,0.2,0.0027522646632860415,0.00070262497,0.8392882943153381,-1.4373207539319992,-0.0005294299917295575,1768,0.0003,-0.011423854157328606,210.32,0.37477773999999997
454656,444,4974,91,0.103271484375,0.2,0.002476066365488805,0.010514221,0.8070456981658936,-1.2988017052412033,-0.003933146450435743,1772,0.0003,-0.01122505683451891,212.81,0.36686108000000006
455680,445,4975,91,0.00048828125,0.2,0.0014007020618009847,0.001596583,0.7465611696243286,-1.2930679246783257,-0.0015691944572608918,1776,0.0003,-0.016170065850019455,215.22,0.35916663
456704,446,4976,91,0.0234375,0.2,0.0027817856826004572,0.0052810023,0.7985467910766602,-1.2218816205859184,-0.0014129124028841034,1780,0.0003,-0.020495690405368805,216.42,0.3558333
457728,447,4977,91,0.065185546875,0.2,0.004020900305476971,0.0076098666,0.8810893297195435,-1.2504705786705017,-0.003638351146946661,1784,0.0003,-0.017261680215597153,218.57,0.34786108000000004
458752,448,4978,92,0.004638671875,0.2,0.004690237998147495,0.0041457987,0.6805856227874756,-1.3284890577197075,-0.0011731796694220975,1788,0.0003,-0.012448418885469437,219.61,0.34397219
459776,449,4979,92,0.010498046875,0.2,0.0028662948170676827,0.0038131448,0.8676541447639465,-1.2466875910758972,-0.0013186200812924653,1792,0.0003,-0.018830208107829094,220.61,0.3431944
460800,450,4980,92,0.024658203125,0.2,0.002498930203728378,0.0047164303,0.8436818718910217,-1.2740553095936775,-0.0033979825384449214,1796,0.0003,-0.017915397882461548,219.31,0.3478055099999999
461824,451,4980,92,0.029296875,0.2,0.0032894668183871545,0.0069179507,0.8715118169784546,-1.3447686433792114,-0.0018194499716628343,1800,0.0003,-0.007184125948697329,224.13,0.3324166199999999
462848,452,4981,92,0.110107421875,0.2,0.004026275943033397,0.00736718,0.7236237525939941,-1.255004808306694,-0.004668955923989415,1804,0.0003,-0.013401515781879425,225.6,0.32833330000000005
463872,453,4982,93,0.05859375,0.2,0.0021455943133332767,0.007427742,0.8870834112167358,-1.3356076255440712,-0.00161269202362746,1808,0.0003,-0.015410173684358597,226.35,0.32524997999999994
464896,454,4984,93,0.007080078125,0.2,0.001616545458091423,0.0026833164,0.9225468039512634,-1.3236560672521591,-0.0010131131275556982,1812,0.0003,-0.019318731501698494,224.0,0.33277776
465920,455,4985,93,0.063232421875,0.2,0.0021619101680698805,0.008916815,0.8258707523345947,-1.3204200267791748,-0.005571316083660349,1816,0.0003,-0.01854560524225235,221.01,0.34208331000000003
466944,456,4985,93,0.056640625,0.2,0.0035074250627076253,0.0053184717,0.8141986727714539,-1.3848344087600708,-0.00172422977630049,1820,0.0003,-0.013815922662615776,220.61,0.34319443
467968,457,4987,93,0.033203125,0.2,0.001200129532662686,0.005726974,0.7322903871536255,-1.2474702149629593,-0.0028542332293000072,1824,0.0003,-0.013879074715077877,214.7,0.36161108999999997
468992,458,4987,94,0.07568359375,0.2,0.003874595306115225,0.00368651,0.7906690835952759,-1.295843131840229,-0.0024544046027585864,1828,0.0003,-0.02194499783217907,216.48,0.3556666499999999
470016,459,4989,94,0.016357421875,0.2,0.002614552853628993,0.0040167426,0.8363163471221924,-1.3674262464046478,-0.0023091463663149625,1832,0.0003,-0.009621087461709976,217.41,0.3530833100000001
471040,460,4989,94,0.037353515625,0.2,0.0035368567623663694,0.004120209,0.8015525937080383,-1.2832438424229622,-0.002858667285181582,1836,0.0003,-0.01858454756438732,210.88,0.37422220999999994
472064,461,4990,94,0.02880859375,0.2,0.0031525605299975723,0.008642969,0.8634902834892273,-1.2463395968079567,-0.002937463403213769,1840,0.0003,-0.0175172071903944,209.83,0.37813887
473088,462,4992,94,0.00048828125,0.2,0.004580632972647436,0.0011402176,0.7793172001838684,-1.1199058145284653,-0.00106062475242652,1844,0.0003,-0.013479772955179214,200.17,0.40697219999999995
474112,463,4993,94,0.01171875,0.2,0.008848647616105154,0.004368335,0.6951887011528015,-1.1513272374868393,-0.0020636084373109043,1848,0.0003,-0.015697674825787544,196.68,0.41866665
475136,464,4994,95,0.078857421875,0.2,0.003128773852949962,0.011599727,0.8866910934448242,-1.2562707960605621,-0.0029432747687678784,1852,0.0003,-0.01868482492864132,191.58,0.43383331
476160,465,4996,95,0.022705078125,0.2,0.003066938108531758,0.0057622558,0.828375518321991,-1.3682392910122871,-0.003268228523666039,1856,0.0003,-0.01662280410528183,193.46,0.42661108999999997
477184,466,4997,95,0.02392578125,0.2,0.0005084592576167779,0.005770721,0.9198377728462219,-1.3192478939890862,-0.002416832314338535,1860,0.0003,-0.030064687132835388,202.67,0.39802775999999995
478208,467,4998,95,0.048828125,0.2,0.0019395771596464328,0.007961877,0.850299596786499,-1.3116510808467865,-0.0026808432885445654,1864,0.0003,-0.009305058978497982,200.33,0.40552776
479232,468,5000,95,0.091796875,0.2,0.0022534858944709413,0.0039390973,0.8568280935287476,-1.431635819375515,-0.00466317730024457,1868,0.0003,-0.022067325189709663,203.51,0.39669444
480256,469,5002,96,0.008544921875,0.2,0.0021113656330271624,0.0031104288,0.7274311780929565,-1.4640497267246246,-0.0008422460814472288,1872,0.0003,-0.02769014798104763,203.54,0.39461111000000004
481280,470,5003,96,0.02294921875,0.2,0.002443928038701415,0.00969846,0.7284168004989624,-1.3937539756298065,-0.003397644526557997,1876,0.0003,-0.024212224408984184,207.14,0.38261111
482304,471,5005,96,0.018310546875,0.2,0.0021462747899931855,0.0035132214,0.7369540929794312,-1.3430040776729584,-0.0008198912546504289,1880,0.0003,-0.01242308970540762,209.28,0.37866667
483328,472,5007,96,0.07666015625,0.2,0.0023043171895551495,0.008315913,0.805559515953064,-1.2887689769268036,-0.0039771562442183495,1884,0.0003,-0.010820727795362473,210.99,0.37191666000000007
484352,473,5008,96,0.0009765625,0.2,0.001536671319627203,0.0010557423,0.9206845760345459,-1.250220663845539,-0.0015230242279358208,1888,0.0003,-0.015349393710494041,208.98,0.37849999000000006
485376,474,5010,96,0.0,0.2,0.001784551546734292,0.0011872544,0.8325762748718262,-1.227560967206955,-0.0008173461828846484,1892,0.0003,-0.015113049186766148,208.4,0.38011110000000004
486400,475,5012,97,0.00732421875,0.2,0.0033591445608180948,0.0018118741,0.7513274550437927,-1.1412635296583176,-0.0011906094150617719,1896,0.0003,-0.01066989079117775,208.61,0.37952775999999994
487424,476,5012,97,0.052490234375,0.2,0.001438379167666426,0.005416243,0.9096952080726624,-1.0910366997122765,-0.0036377034848555923,1900,0.0003,-0.012876652181148529,212.51,0.36669443
488448,477,5012,97,0.0068359375,0.2,0.0036820830864598975,0.0035107161,0.7626309394836426,-1.0958049893379211,-0.002021198073634878,1904,0.0003,-0.015463247895240784,210.61,0.37297221
489472,478,5013,97,0.0341796875,0.2,0.0011330949528201018,0.006247579,0.9165590405464172,-1.1674144268035889,-0.0036620051105273888,1908,0.0003,-0.015685709193348885,215.05,0.35963888
490496,479,5014,97,0.000732421875,0.2,0.0011801677828771062,0.001314318,0.6404560804367065,-1.2178243696689606,-0.0015261392254615203,1912,0.0003,-0.014029240235686302,213.62,0.36561109999999997
491520,480,5015,98,0.033203125,0.2,0.002074447082122788,0.005289952,0.7803025245666504,-1.0137981623411179,-0.002599401108454913,1916,0.0003,-0.01774301938712597,215.37,0.35775000000000007
492544,481,5016,98,0.004638671875,0.2,0.0032083587429951876,0.003532122,0.8545997142791748,-1.0418486706912518,-0.001079505804227665,1920,0.0003,-0.006973752751946449,213.34,0.3643888800000001
493568,482,5017,98,0.074462890625,0.2,0.0015221902358462103,0.008885366,0.9028894305229187,-1.0121949687600136,-0.0029332441481528804,1924,0.0003,-0.01482292078435421,216.06,0.35583332999999995
494592,483,5019,98,0.03466796875,0.2,0.0019079792691627517,0.008190952,0.8255799412727356,-1.0040499530732632,-0.002688394975848496,1928,0.0003,-0.01593521609902382,221.35,0.33913888
495616,484,5020,98,0.052001953125,0.2,0.0017535273764224257,0.008951608,0.8986244797706604,-1.0377846732735634,-0.0037671331665478647,1932,0.0003,-0.012477110140025616,227.3,0.3216111
496640,485,5021,98,0.031982421875,0.2,0.0017466277531639207,0.0061122756,0.7909469604492188,-1.0998516827821732,-0.004420066470629536,1936,0.0003,-0.023253267630934715,233.84,0.30144444
497664,486,5022,99,0.031982421875,0.2,0.0012941802779096179,0.004618584,0.8977004289627075,-1.0003524981439114,-0.0019249898905400187,1940,0.0003,-0.016603762283921242,237.67,0.29080555
498688,487,5022,99,0.01611328125,0.2,0.004205545992590487,0.005773452,0.6528728604316711,-1.2089294120669365,-0.0020306793448980898,1944,0.0003,-0.011775560677051544,234.58,0.30238887999999997
499712,488,5023,99,0.10986328125,0.2,0.00606187415542081,0.005671143,0.6408588886260986,-1.1784067898988724,-0.004564916744129732,1948,0.0003,-0.018800247460603714,226.24,0.32755554000000003
500736,489,5024,99,0.0654296875,0.2,0.008030372846405953,0.007538097,0.6451369524002075,-1.1847730726003647,-0.004723006451968104,1952,0.0003,-0.018968017771840096,227.07,0.32424998000000005
501760,490,5025,99,0.037353515625,0.2,0.002662035207322333,0.005820484,0.8050104379653931,-1.078678235411644,-0.0018449334456818178,1956,0.0003,-0.018235135823488235,227.49,0.32308331
502784,491,5027,100,0.09033203125,0.2,0.0019342885934747756,0.01018321,0.820136547088623,-1.2369614616036415,-0.004177890019491315,1960,0.0003,-0.02308175154030323,228.27,0.32091664999999997
503808,492,5028,100,0.05322265625,0.2,0.0017390075699950103,0.008321903,0.7914130687713623,-1.1672259867191315,-0.001014657609630376,1964,0.0003,-0.016744321212172508,226.13,0.32886109
504832,493,5029,100,0.02099609375,0.2,0.0019985807593911886,0.004889046,0.7124453186988831,-1.2215540558099747,-0.003940943512134254,1968,0.0003,-0.01674734055995941,222.97,0.33763886
505856,494,5031,100,0.012451171875,0.2,0.004493034677579999,0.0030521806,0.6571573615074158,-1.1410820037126541,-0.0010275902459397912,1972,0.0003,-0.01338769681751728,221.63,0.34336109
506880,495,5032,100,0.068603515625,0.2,0.0025594588078092784,0.004288142,0.6617319583892822,-1.138913668692112,-0.0031326407770393416,1976,0.0003,-0.014207775704562664,219.03,0.35258332000000003
507904,496,5032,100,0.000732421875,0.2,0.006245108466828242,0.0011316511,0.5518994927406311,-1.1886015012860298,-0.0012726960121653974,1980,0.0003,-0.012059430591762066,208.89,0.38475000000000004
508928,497,5033,101,0.0341796875,0.2,0.007692837942158803,0.0048548183,0.7002935409545898,-1.1690750569105148,-0.004036081547383219,1984,0.0003,-0.018086131662130356,208.89,0.38475000000000004
509952,498,5033,101,0.112060546875,0.2,0.00165231766004581,0.0069806036,0.5228743553161621,-1.2041469663381577,-0.0020249877707101405,1988,0.0003,-0.017193762585520744,205.93,0.39497223000000004
510976,499,5034,101,0.0185546875,0.2,0.004056053294334561,0.004301911,0.6704009771347046,-1.241834320127964,-0.002328599977772683,1992,0.0003,-0.01417006365954876,205.45,0.39730557
512000,500,5034,101,0.04248046875,0.2,0.0035008796548936516,0.009932736,0.4377058744430542,-1.3030717745423317,-0.0022797943674959242,1996,0.0003,-0.012719389982521534,205.07,0.40036111999999996
513024,501,5035,101,0.0625,0.2,0.00427672230580356,0.010091516,0.6339502930641174,-1.185287743806839,-0.003062965246499516,2000,0.0003,-0.017152391374111176,206.5,0.39538889
514048,502,5036,102,0.00048828125,0.2,0.0024536432756576687,0.0022356515,0.8068000078201294,-1.043633434921503,-0.0005026597937103361,2004,0.0003,-0.014108316972851753,206.84,0.39444445
515072,503,5037,102,0.026123046875,0.2,0.0014014660337124951,0.0034649346,0.9014548063278198,-0.9090932235121727,-0.0025448181258980185,2008,0.0003,-0.01420866884291172,197.4,0.42166668
516096,504,5038,102,0.021728515625,0.2,0.010121961211552843,0.004622395,0.7040351629257202,-0.929943360388279,-0.002143583376891911,2012,0.0003,-0.017678268253803253,190.95,0.44158334999999993
517120,505,5038,102,0.017333984375,0.2,0.0026227519556414336,0.0019581271,0.9123693108558655,-0.9341710805892944,-0.000824865885078907,2016,0.0003,-0.011120285838842392,188.31,0.44791668
518144,506,5039,102,0.000244140625,0.2,0.007154575869208202,0.0014582223,0.5553021430969238,-1.0444615259766579,-0.0007123667455743998,2020,0.0003,-0.01006519328802824,193.52,0.43144446999999997
519168,507,5040,102,0.030517578125,0.2,0.0047899731289362535,0.0024187607,0.44340628385543823,-1.1087401509284973,-0.0016767764755059034,2024,0.0003,-0.012408257462084293,195.62,0.42561113999999994
520192,508,5041,103,0.052001953125,0.2,0.0032481510934303515,0.0053123664,0.732385516166687,-0.9681079611182213,-0.0035668680793605745,2028,0.0003,-0.012178083881735802,195.63,0.4275833600000001
521216,509,5042,103,0.06103515625,0.2,0.00292785614146851,0.0044997605,0.8065750002861023,-1.0354756191372871,-0.0036475356318987906,2032,0.0003,-0.015400204807519913,195.85,0.42697224
522240,510,5043,103,0.03125,0.2,0.0033927597251022235,0.0057923486,0.5412718057632446,-1.1481229811906815,-0.002445737220114097,2036,0.0003,-0.01076416578143835,194.47,0.43180557
523264,511,5043,103,0.02490234375,0.2,0.002423560814349912,0.007441641,0.8738570213317871,-1.1900215819478035,-0.0012594761792570353,2040,0.0003,-0.014398247934877872,189.0,0.44800002
524288,512,4975,105,0.03076171875,0.2,0.0027312140009598807,0.0066329874,0.8649094104766846,-1.2434909343719482,-0.001374692568788305,2044,0.0003,-0.00775532890111208,190.25,0.4445277999999999
