time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/value_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
4919,245760,240,49,-0.016698556020855904,0.6823233366012573,0.0003,0.014404296875,0.2,-0.00047902954975143075,0.00082079315,-1.1206454560160637,0.001012941214867169,956,0.19577777000000002,264.68
4921,246784,241,50,-0.010488240979611874,0.8280940055847168,0.0003,0.00830078125,0.2,-0.00020225276239216328,0.0035150072,-1.3609026074409485,0.0005485132678586524,960,0.19797221,263.89
4923,247808,242,50,-0.011723610572516918,0.47273701429367065,0.0003,0.007080078125,0.2,-0.002054679862339981,0.003730428,-1.4147132337093353,0.005583351172390394,964,0.19849999000000002,263.7
4925,248832,243,50,-0.011089923791587353,0.7843167185783386,0.0003,0.05078125,0.2,-0.0028411070816218853,0.0066641117,-1.3768109679222107,0.002661493817868177,968,0.21761111,257.54
4927,249856,244,50,-0.012178466655313969,0.6212191581726074,0.0003,0.0,0.2,-0.000521435373229906,0.0005857916,-1.335552915930748,0.00465018767863512,972,0.21913889,257.35
4929,250880,245,50,-0.010334087535738945,0.8270168304443359,0.0003,0.040283203125,0.2,-0.002967653374071233,0.008570333,-1.3940974697470665,0.0019295566089567728,976,0.23044444999999997,254.0
4931,251904,246,51,-0.015424111858010292,0.596875786781311,0.0003,0.0,0.2,-0.0008128019399009645,0.0011648391,-1.4520151242613792,0.0037906185461906716,980,0.23072223,253.9
4933,252928,247,51,-0.01727359928190708,0.7203400135040283,0.0003,0.0,0.2,-0.0006552353588631377,0.0024604336,-1.5528084486722946,0.0016461153281852603,984,0.2391389,251.59
4935,253952,248,51,-0.019544724375009537,0.803153395652771,0.0003,0.024658203125,0.2,-0.0019171531312167645,0.008619029,-1.2819962799549103,0.0025379209546372294,988,0.2331389,253.39
4937,254976,249,51,-0.020255157724022865,0.9283535480499268,0.0003,0.037353515625,0.2,-0.002867703326046467,0.0070640733,-1.2511356994509697,0.0003171525149809895,992,0.21916668,257.7
4939,256000,250,51,-0.0064284540712833405,0.8408306837081909,0.0003,0.004638671875,0.2,-0.0006363897700794041,0.0033309197,-1.1659569293260574,0.0005743982619605958,996,0.21408334,259.17
4941,257024,251,52,-0.012380017898976803,0.8900107145309448,0.0003,0.001708984375,0.2,-0.0001883030345197767,0.001482392,-1.1713517010211945,0.0023812941944925115,1000,0.22286112000000002,256.37
4942,258048,252,52,-0.026537399739027023,0.898481011390686,0.0003,0.09326171875,0.2,-0.0035310290404595435,0.011192974,-1.278956450521946,0.0014799815398873761,1004,0.21461111000000002,258.98
4944,259072,253,52,-0.013042478822171688,0.8884806036949158,0.0003,0.0,0.2,-0.00020311263506300747,0.0016225541,-1.3530224785208702,0.0031781199868419208,1008,0.21844443999999996,257.96
4946,260096,254,52,-0.01564965769648552,0.9585260152816772,0.0003,0.001220703125,0.2,-0.0001107672942453064,0.0012844641,-1.2931509017944336,0.0006497090853372356,1012,0.21844443999999996,257.96
4948,261120,255,52,-0.016253897920250893,0.9318298697471619,0.0003,0.00048828125,0.2,-0.0018783622654154897,0.0010897124,-1.3327413648366928,0.00034076510564773344,1016,0.23430554999999997,252.97
4795,262144,256,54,-0.017644647508859634,0.8485923409461975,0.0003,0.04833984375,0.2,-0.0018740453815553337,0.008867578,-1.4342854022979736,0.0028569575515575707,1020,0.23430554999999997,252.97
4797,263168,257,54,-0.01965342089533806,0.8828276991844177,0.0003,0.0,0.2,-0.00035023115924559534,0.0007571613,-1.5056059435009956,0.00019665219588205218,1024,0.23755555,252.16
4799,264192,258,55,-0.027179330587387085,0.8962959051132202,0.0003,0.003662109375,0.2,-0.0016674483485985547,0.0024504745,-1.5609159469604492,0.0005288704651320586,1028,0.22075,257.49
4802,265216,259,55,-0.024610256776213646,0.9369249939918518,0.0003,0.05712890625,0.2,-0.00422280712518841,0.007506272,-1.4152552336454391,0.0004222394618409453,1032,0.22,257.76
4804,266240,260,55,-0.023216966539621353,0.8035264015197754,0.0003,0.087158203125,0.2,-0.004452801309525967,0.015024548,-1.360123373568058,0.0019050105547648855,1036,0.2125,260.1
4806,267264,261,55,-0.02754814364016056,0.9092255234718323,0.0003,0.042236328125,0.2,-0.0041436629253439605,0.008072717,-1.3066308423876762,0.0002396490426690434,1040,0.20997222000000001,261.01
4808,268288,262,55,-0.02169826067984104,0.44236570596694946,0.0003,0.100341796875,0.2,-0.002063549851300195,0.0046592597,-1.3040149882435799,0.004243383853463456,1044,0.21208333,260.61
4810,269312,263,55,-0.012715048156678677,0.35224223136901855,0.0003,0.0,0.2,2.059564576484263e-05,0.0013725243,-1.389465607702732,0.003964230840210803,1048,0.22044444,257.96
4812,270336,264,56,-0.006515525281429291,0.8706982135772705,0.0003,0.0,0.2,-0.0007495968893636018,0.0013094312,-1.396950751543045,0.0016283689765259624,1052,0.25263888,247.45
4814,271360,265,56,-0.01342619489878416,0.8594913482666016,0.0003,0.076904296875,0.2,-0.002515145664801821,0.012553934,-1.367206946015358,0.0046585315285483375,1056,0.24969444000000002,248.15
4817,272384,266,56,-0.01685083843767643,0.938397228717804,0.0003,0.027587890625,0.2,7.986684795469046e-05,0.0018593618,-1.2830597385764122,0.0009767047777131665,1060,0.24430555,250.09
4818,273408,267,56,-0.021016530692577362,0.9520586729049683,0.0003,0.09912109375,0.2,-0.003818198892986402,0.007005428,-1.324029840528965,0.00045379043058346724,1064,0.22969442999999998,254.27
4821,274432,268,56,-0.026075979694724083,0.7836929559707642,0.0003,0.103271484375,0.2,-0.0052457432029768825,0.005572966,-1.3534372299909592,0.0025904659123625606,1068,0.23458331999999998,252.87
4823,275456,269,57,-0.013193710707128048,0.7992480397224426,0.0003,0.000244140625,0.2,-0.002588566785561852,0.0016096039,-1.1820347756147385,0.0028445410789572634,1072,0.24702776,248.75
4825,276480,270,57,-0.010147619992494583,0.7489266395568848,0.0003,0.038818359375,0.2,-0.0030458924593403935,0.0039822957,-0.8566999509930611,0.003889019208145328,1076,0.2272222,254.8
4828,277504,271,57,-0.004419615026563406,0.9015372395515442,0.0003,0.005859375,0.2,-0.0004887571558356285,0.00167511,-0.8333599269390106,0.0006435800860344898,1080,0.23772219,251.38
4830,278528,272,57,-0.010644299909472466,0.7739009857177734,0.0003,0.018310546875,0.2,-0.0014376462204381824,0.0032908763,-0.8302986547350883,0.0014980410815041978,1084,0.23158330999999996,253.59
4832,279552,273,57,-0.011892776004970074,0.8987662196159363,0.0003,0.002197265625,0.2,-0.00025881890906021,0.0014104794,-0.9148541875183582,0.0012296264612814412,1088,0.23474998000000002,252.81
4834,280576,274,58,-0.009481964632868767,0.9290309548377991,0.0003,0.067626953125,0.2,-0.0021382116101449355,0.00819521,-0.9376302920281887,0.0008200955999200232,1092,0.2404722,251.11
4836,281600,275,58,-0.015300535596907139,0.8549139499664307,0.0003,0.004150390625,0.2,-0.0005387491110013798,0.0025972985,-1.1224361285567284,0.00022198954320629127,1096,0.24602776,249.11
4838,282624,276,58,-0.01745869405567646,0.6415256261825562,0.0003,0.017822265625,0.2,-0.000523562339367345,0.0051838956,-1.2132797837257385,0.005459325562696904,1100,0.22902776,254.51
4840,283648,277,58,-0.02983020804822445,0.8852540254592896,0.0003,0.049560546875,0.2,-0.002025433990638703,0.0052299025,-1.3890860453248024,0.0004242398208589293,1104,0.25047221999999997,247.87
4842,284672,278,58,-0.01579885371029377,0.7756714224815369,0.0003,0.002197265625,0.2,-0.0017719745374051854,0.0015502048,-1.3496669232845306,0.008443958009593189,1108,0.28050001,238.5
4844,285696,279,58,-0.016725344583392143,0.7864701747894287,0.0003,0.006591796875,0.2,-0.0019193574044038542,0.0024670216,-1.1988874450325966,0.005857508454937488,1112,0.29005557,235.42
4846,286720,280,59,-0.019339822232723236,0.7189394235610962,0.0003,0.0,0.2,-0.00143949018092826,0.0009769959,-1.310501679778099,0.00636110408231616,1116,0.30669445999999995,230.15
4848,287744,281,59,-0.020933764055371284,0.9003793001174927,0.0003,0.099853515625,0.2,-0.004534664622042328,0.0062759137,-1.3801447823643684,0.001752240648784209,1120,0.30780557,230.11
4850,288768,282,59,-0.017182545736432076,0.8534325361251831,0.0003,0.057861328125,0.2,-0.0034822948509827256,0.0051730983,-1.3520843014121056,0.0010766833402158227,1124,0.3121389,228.91
4852,289792,283,59,-0.010987840592861176,0.9058422446250916,0.0003,0.00927734375,0.2,-0.00043273859773762524,0.0025210944,-1.3098871186375618,0.0007889232219895348,1128,0.31661113,227.3
4854,290816,284,59,-0.020358281210064888,0.8658065795898438,0.0003,0.041015625,0.2,-0.0031008770019980147,0.006340172,-1.2882554829120636,0.0028142792943981476,1132,0.32655557,224.08
4856,291840,285,60,-0.020599734038114548,0.8980457782745361,0.0003,0.001953125,0.2,-0.0021340516104828566,0.0019975137,-1.2854326739907265,0.0016478027027915232,1136,0.31583335,227.94
4858,292864,286,60,-0.009345313534140587,0.8392433524131775,0.0003,0.02978515625,0.2,-0.002772400912363082,0.006389706,-1.3353381305932999,0.0032458486675750464,1140,0.32172224,226.18
4860,293888,287,60,-0.01760905422270298,0.9323517084121704,0.0003,0.01611328125,0.2,-0.002440606796881184,0.0017956293,-1.2996552512049675,0.0013365996783250012,1144,0.30819446999999994,230.69
4862,294912,288,60,-0.014905295334756374,0.8812846541404724,0.0003,0.06591796875,0.2,-0.0031859822192927822,0.011089324,-1.3192380890250206,0.0021548512304434553,1148,0.3142778,228.5
4864,295936,289,60,-0.016974693164229393,0.9201785326004028,0.0003,0.0,0.2,-0.0007820802857168019,0.00076123135,-1.3562834039330482,0.00039081874820112716,1152,0.32786113,224.33
4866,296960,290,61,-0.010459816083312035,0.48932522535324097,0.0003,0.003173828125,0.2,-0.000963687474722974,0.0023273993,-1.128644347190857,0.003569725202396512,1156,0.32150000999999995,226.26
4868,297984,291,61,-0.015142174437642097,0.5984530448913574,0.0003,0.062255859375,0.2,-0.0035531263274606317,0.0034466565,-1.2778520956635475,0.005537795106647536,1160,0.31700000999999994,227.52
4869,299008,292,61,-0.027431316673755646,0.7092586755752563,0.0003,0.053466796875,0.2,-0.002442884782794863,0.005201093,-1.2667787745594978,0.003036620168131776,1164,0.33033334,223.44
4871,300032,293,61,-0.011091655120253563,0.542132556438446,0.0003,0.037109375,0.2,-0.001434981866623275,0.0037483294,-1.2832465693354607,0.00560552385286428,1168,0.33380556999999994,222.19
4873,301056,294,61,-0.013279678300023079,0.8949335813522339,0.0003,0.013671875,0.2,-0.0001554132322780788,0.0014405029,-1.2564527839422226,0.0020143377732892986,1172,0.33722223,220.96
4875,302080,295,61,-0.01266968622803688,0.9350495338439941,0.0003,0.009521484375,0.2,-0.0009688862483017147,0.0015183194,-1.2093177512288094,0.0005172948785912013,1176,0.33005555999999997,222.82
4877,303104,296,62,-0.011376027017831802,0.9149395823478699,0.0003,0.08203125,0.2,-0.005085992976091802,0.0019872624,-1.1005775332450867,0.0016275920352200046,1180,0.33155556,222.64
4879,304128,297,62,-0.006175887770950794,0.9359059929847717,0.0003,0.00634765625,0.2,-0.0012944934569532052,0.0020968693,-1.0594073347747326,0.0007766216622258071,1184,0.33805556000000003,221.02
4881,305152,298,62,-0.013598639518022537,0.4688670039176941,0.0003,0.0751953125,0.2,-0.0017218943685293198,0.007394828,-1.261818990111351,0.005974624305963516,1188,0.32838889000000004,224.14
4882,306176,299,62,-0.01362155843526125,0.7755368947982788,0.0003,0.0400390625,0.2,-0.004628337279427797,0.008097341,-1.2708455175161362,0.0027041084395023063,1192,0.32552777000000005,224.81
4884,307200,300,62,-0.018884647637605667,0.8550850749015808,0.0003,0.038330078125,0.2,-0.004357104218797758,0.0034579039,-1.3701228350400925,0.0020741977350553498,1196,0.33041667,223.41
4886,308224,301,63,-0.012071151286363602,0.8467905521392822,0.0003,0.00146484375,0.2,-0.0013336690026335418,0.0022632156,-1.4143299981951714,0.0027938902203459293,1200,0.30449999,232.02
4887,309248,302,63,-0.022827105596661568,0.7518144845962524,0.0003,0.041259765625,0.2,-0.0013806357164867222,0.005838301,-1.46542938798666,0.003231136463000439,1204,0.29808332,234.33
4889,310272,303,63,-0.017408698797225952,0.7552350163459778,0.0003,0.046875,0.2,-0.003527181652316358,0.0036596202,-1.5000870451331139,0.0019912600982934237,1208,0.29491665,235.11
4891,311296,304,63,-0.0228336863219738,0.8858986496925354,0.0003,0.0263671875,0.2,-0.0021703873353544623,0.0028600707,-1.2563643082976341,0.00033423137392674107,1212,0.28063887,239.53
4893,312320,305,63,-0.02044072188436985,0.7030549049377441,0.0003,0.00634765625,0.2,-0.0024632644199300557,0.0018116612,-1.532946139574051,0.00012379261261230567,1216,0.29077777,235.88
4895,313344,306,64,-0.01518113724887371,0.8141060471534729,0.0003,0.065673828125,0.2,-0.0025741811259649694,0.0071237325,-1.414305366575718,0.0031530220294371247,1220,0.28227777,238.58
4896,314368,307,64,-0.020739084109663963,0.9042240381240845,0.0003,0.067626953125,0.2,-0.003860979457385838,0.0065259095,-1.5505182147026062,0.0002627738767841947,1224,0.27324999,241.47
4898,315392,308,64,-0.0164821594953537,0.956376850605011,0.0003,0.01806640625,0.2,-0.0039543036837130785,0.001610924,-1.416113331913948,0.0003672176380860037,1228,0.2591111,245.84
4900,316416,309,64,-0.02226642146706581,0.947807788848877,0.0003,0.022705078125,0.2,-0.0013272796932142228,0.0040211547,-1.5411374941468239,0.0005626617348752916,1232,0.25927776,245.42
4902,317440,310,64,-0.01629728637635708,0.7862173914909363,0.0003,0.05810546875,0.2,-0.0013558476930484176,0.0027625891,-1.5067768767476082,0.0033265268793911673,1236,0.25919443000000003,245.09
4903,318464,311,64,-0.028466256335377693,0.8887540698051453,0.0003,0.052001953125,0.2,-0.004904391797026619,0.007313563,-1.548382706940174,0.0014435898010560777,1240,0.26544443,243.92
4905,319488,312,65,-0.023286966606974602,0.8772149085998535,0.0003,0.053955078125,0.2,-0.0023245385382324457,0.0103999805,-1.5260787680745125,0.0023848851706134155,1244,0.26291665999999997,244.83
4906,320512,313,65,-0.013335540890693665,0.6613631248474121,0.0003,0.035400390625,0.2,-0.0005969463381916285,0.004742584,-1.2263769209384918,0.0032499533117515966,1248,0.26855555,243.16
4908,321536,314,65,-0.020625388249754906,0.8683664798736572,0.0003,0.030029296875,0.2,-0.002232809318229556,0.0036477176,-1.3255704268813133,0.001208331792440731,1252,0.27230556,241.81
4909,322560,315,65,-0.008329818956553936,0.7138420343399048,0.0003,0.0029296875,0.2,-0.0012686570698861033,0.0029469563,-1.3954129964113235,0.007169739488745108,1256,0.25722222,246.52
4911,323584,316,65,-0.021505873650312424,0.7191876173019409,0.0003,0.04833984375,0.2,-0.0024381255789194256,0.0046636937,-1.4778754338622093,0.002070744441880379,1260,0.25583332999999997,247.02
4913,324608,317,66,-0.016159621998667717,0.8838977813720703,0.0003,0.01123046875,0.2,-0.0022272575879469514,0.0016601963,-1.1987015381455421,0.0009027264586620731,1264,0.25722222,246.52
4914,325632,318,66,-0.01919260434806347,0.8903017044067383,0.0003,0.029296875,0.2,-0.0014970921911299229,0.0054580583,-1.3315101712942123,0.001978345535462722,1268,0.25202778,248.03
4916,326656,319,66,-0.017705276608467102,0.726408839225769,0.0003,0.02783203125,0.2,-0.0038690371729899198,0.006794298,-1.0838264897465706,0.0009364807701786049,1272,0.25733332999999997,246.84
4918,327680,320,66,-0.012933483347296715,0.9424539804458618,0.0003,0.007080078125,0.2,-0.002109803957864642,0.0025162236,-1.2742444798350334,0.0005130646441102726,1276,0.25472222,247.78
4919,328704,321,66,-0.01228841207921505,0.8792135715484619,0.0003,0.00244140625,0.2,-0.0005979320339974947,0.0021711194,-1.2444113492965698,0.0025058700557565317,1280,0.24697221,250.21
4921,329728,322,67,-0.021048182621598244,0.9505456686019897,0.0003,0.0009765625,0.2,-0.001521512065664865,0.0014296244,-1.3510074615478516,0.0003648743413577904,1284,0.25991666,245.91
4922,330752,323,67,-0.01318946573883295,0.8868421912193298,0.0003,0.0,0.2,-0.0009361543852719478,0.00060135574,-1.232630044221878,0.0015672325280320365,1288,0.25249999,247.86
4924,331776,324,67,-0.01600774936378002,0.8849475383758545,0.0003,0.0263671875,0.2,-0.0030909907072782516,0.007381855,-1.1528862565755844,0.0026552484778221697,1292,0.25124999000000003,248.31
4925,332800,325,67,-0.015556585974991322,0.9317034482955933,0.0003,0.00244140625,0.2,-0.00021310572628863156,0.0011770194,-1.0755844414234161,0.0005894665628147777,1296,0.23727777,252.26
4927,333824,326,67,-0.014818882569670677,0.6265662908554077,0.0003,0.037109375,0.2,-0.002616054000100121,0.004183015,-1.2137081623077393,0.0006705147006869083,1300,0.22902777,254.51
4929,334848,327,67,-0.011783458292484283,0.8363499641418457,0.0003,0.0,0.2,-0.00017190983635373414,0.0015681013,-1.0360502898693085,0.0016806065250420943,1304,0.23616664999999998,252.3
4930,335872,328,68,-0.015695510432124138,0.9626429677009583,0.0003,0.00341796875,0.2,-0.001019105373416096,0.001340064,-1.1152245253324509,0.0006960661194170825,1308,0.23616664999999998,252.3
4932,336896,329,68,-0.016104688867926598,0.9549049139022827,0.0003,0.0283203125,0.2,-0.0028702678391709924,0.0029658673,-1.1157707944512367,0.0008457716849079588,1312,0.24216664999999998,250.5
4933,337920,330,68,-0.017014222219586372,0.9624122977256775,0.0003,0.01611328125,0.2,-0.0018946898635476828,0.0013687002,-1.019405048340559,0.0004530007754510734,1316,0.22549998000000002,255.78
4935,338944,331,68,-0.01282178983092308,0.969787061214447,0.0003,0.022216796875,0.2,-0.0018391424673609436,0.0027989268,-0.9312459491193295,0.00035925666907132836,1320,0.24005553,251.62
4936,339968,332,68,-0.001966120908036828,0.9002624154090881,0.0003,0.0068359375,0.2,-0.0004643146530725062,0.0036936575,-1.0731209628283978,0.002115731498633977,1324,0.24302775000000004,250.91
4938,340992,333,69,-0.011143832467496395,0.8816685676574707,0.0003,0.00830078125,0.2,-0.00046097587619442493,0.004166971,-0.996034387499094,0.0015723699616501108,1328,0.24174997999999998,251.37
4940,342016,334,69,-0.009281235747039318,0.9396436214447021,0.0003,0.033935546875,0.2,-0.0011871583701577038,0.0068206843,-1.10426627099514,0.0005749868942075409,1332,0.23819442,252.65
4941,343040,335,69,-0.012499377131462097,0.9149854779243469,0.0003,0.005615234375,0.2,-0.0015384706348413602,0.003039742,-1.255665272474289,0.0015304314292734489,1336,0.25130553,247.93
4943,344064,336,69,-0.008283880539238453,0.8944401741027832,0.0003,0.092529296875,0.2,-0.004013700585346669,0.008670894,-1.1567381173372269,0.0025842350733000785,1340,0.23947218999999997,251.47
4945,345088,337,69,-0.008738384582102299,0.8599432110786438,0.0003,0.065185546875,0.2,-0.0020823748491238803,0.007375866,-1.3146158829331398,0.0017847207782324404,1344,0.23494441,252.74
4946,346112,338,69,-0.016521388664841652,0.9373572468757629,0.0003,0.02001953125,0.2,-0.003649221995146945,0.005716726,-1.1300793960690498,0.0008196427988877986,1348,0.23966663,251.4
4948,347136,339,70,-0.013954829424619675,0.8690779209136963,0.0003,0.005615234375,0.2,-0.0011772195575758815,0.0015806077,-1.2250448241829872,0.0034227878277306445,1352,0.24622218999999998,249.4
4949,348160,340,70,-0.019490668550133705,0.850208044052124,0.0003,0.04541015625,0.2,-0.0034152950975112617,0.006300401,-1.1621543616056442,0.002080392063362524,1356,0.24947219999999998,248.23
4951,349184,341,70,-0.014107801951467991,0.4865676164627075,0.0003,0.033203125,0.2,-0.0013982004020363092,0.0034364846,-1.0376013070344925,0.0057148144114762545,1360,0.24149997999999998,251.1
4952,350208,342,70,-0.01704353839159012,0.9211088418960571,0.0003,0.03125,0.2,-0.002528471202822402,0.0017623777,-0.9505356401205063,0.0006560775855177781,1364,0.25738886,246.1
4954,351232,343,70,-0.014047374948859215,0.7536060810089111,0.0003,0.033447265625,0.2,-0.0020010417938465253,0.0018323427,-1.1974513977766037,0.005245061169262044,1368,0.26402775,243.71
4955,352256,344,71,-0.008620630949735641,0.7176083922386169,0.0003,0.020263671875,0.2,-0.0004141003009863198,0.00195666,-1.0676698759198189,0.0064397799433209,1372,0.25672219,245.62
4957,353280,345,71,-0.01943875476717949,0.7794064283370972,0.0003,0.012939453125,0.2,-0.0015651057474315166,0.0029557208,-1.153055027127266,0.004187430000456516,1376,0.25944441,245.0
4959,354304,346,71,-0.022874359041452408,0.8048300743103027,0.0003,0.055419921875,0.2,-0.004054615157656372,0.0017745473,-1.0202098116278648,0.0023240140508278273,1380,0.25530552000000006,246.49
4960,355328,347,71,-0.01562885008752346,0.706739068031311,0.0003,0.0439453125,0.2,-0.001860165677499026,0.0016934372,-1.1373872235417366,0.002714262744120788,1384,0.2565833,246.39
4961,356352,348,71,-0.01835206337273121,0.9031549692153931,0.0003,0.026611328125,0.2,-0.0019531012803781778,0.0013049564,-1.3348307684063911,0.001485752800363116,1388,0.2468333,249.54
4963,357376,349,72,-0.014268230646848679,0.9473700523376465,0.0003,0.005126953125,0.2,-0.0017906351567944512,0.0021670244,-1.3311356529593468,0.0007249127211252926,1392,0.2647222,244.18
4964,358400,350,72,-0.0161675326526165,0.9193961024284363,0.0003,0.0927734375,0.2,-0.006027444847859442,0.0056996765,-1.352397434413433,0.001780233629688155,1396,0.26549999,243.9
4965,359424,351,72,-0.018192946910858154,0.9391120672225952,0.0003,0.012451171875,0.2,-0.0015101184253580868,0.0011695386,-1.3608603775501251,0.0011377555747458246,1400,0.29183332,235.86
4967,360448,352,72,-0.017491329461336136,0.4708232283592224,0.0003,0.036865234375,0.2,-0.004298162239138037,0.006400319,-1.4056299924850464,0.012436127522960305,1404,0.32050000000000006,226.98
4968,361472,353,72,-0.007971061393618584,0.5899462103843689,0.0003,0.01416015625,0.2,-0.0017735856235958636,0.0046612793,-1.202079638838768,0.007140169822378084,1408,0.33086111,223.25
4969,362496,354,72,-0.010152298025786877,0.6242715120315552,0.0003,0.017822265625,0.2,-0.0011498986277729273,0.0031602383,-0.9871898330748081,0.004340409344877116,1412,0.33033334000000003,223.08
4971,363520,355,73,-0.01930350996553898,0.8987089991569519,0.0003,0.017578125,0.2,-0.0026096255896845832,0.0036187205,-1.1354678198695183,0.0019130278706143145,1416,0.33286110999999996,222.53
4971,364544,356,73,-0.02134302258491516,0.9262874126434326,0.0003,0.05029296875,0.2,-0.0033407036389689893,0.0026804463,-1.2151505425572395,0.0006618405805056682,1420,0.33347222000000004,222.31
4973,365568,357,73,-0.022267531603574753,0.8239600658416748,0.0003,0.013916015625,0.2,-0.0019276659586466849,0.0049924604,-1.4362652227282524,0.0018467644658812787,1424,0.32111111999999997,226.76
4974,366592,358,73,-0.021710284054279327,0.9313608407974243,0.0003,0.047119140625,0.2,-0.004296458006137982,0.0031284548,-1.4355513527989388,0.0006813627460360294,1428,0.33336112,222.71
4975,367616,359,73,-0.015411114320158958,0.8681017756462097,0.0003,0.00146484375,0.2,-0.0016854566056281328,0.0016797347,-1.3698188289999962,0.0024328650324605405,1432,0.3311666800000001,223.86
4977,368640,360,74,-0.020747357979416847,0.9019896984100342,0.0003,0.02099609375,0.2,-0.0017753469437593594,0.005064083,-1.3293222710490227,0.0020832119407714345,1436,0.33219446,223.49
4978,369664,361,74,-0.018927818164229393,0.8716616630554199,0.0003,0.028076171875,0.2,-0.003126948322460521,0.005585409,-1.1600332483649254,0.00101780638397031,1440,0.31780558,228.31
4980,370688,362,74,-0.02292172610759735,0.920115053653717,0.0003,0.06103515625,0.2,-0.003611099993577227,0.005991323,-1.2117649540305138,0.00039133819154812954,1444,0.31291669,229.71
4981,371712,363,74,-0.016719991341233253,0.21603429317474365,0.0003,0.06787109375,0.2,-0.001565442478749901,0.01038561,-1.2128826901316643,0.0031753876100992784,1448,0.31222224,230.32
4982,372736,364,74,-0.02089349366724491,0.574256420135498,0.0003,0.058349609375,0.2,-0.0020781128550879657,0.0049911668,-1.2340399324893951,0.001560436408908572,1452,0.30888891,230.8
4984,373760,365,74,-0.013236617669463158,0.46323198080062866,0.0003,0.011474609375,0.2,-3.756218939088285e-05,0.0024212387,-1.1665905192494392,0.004485600555199198,1456,0.30933335999999995,231.0
4985,374784,366,75,-0.022527260705828667,0.8734360337257385,0.0003,0.009765625,0.2,-0.0031983896042220294,0.0027750214,-1.2192916497588158,0.001371033999021165,1460,0.30763892000000004,231.61
4986,375808,367,75,-0.011790258809924126,0.9362518191337585,0.0003,0.005859375,0.2,-0.0020159275009064004,0.0026783238,-1.1975652948021889,0.0006020730725140311,1464,0.30600004,232.2
4988,376832,368,75,-0.01575937494635582,0.7340764999389648,0.0003,0.060791015625,0.2,-0.0020852399175055325,0.007343874,-1.3809773921966553,0.005391447768488433,1468,0.31394448,229.7
4989,377856,369,75,-0.013275458477437496,0.9283534288406372,0.0003,0.011474609375,0.2,-0.002064240165054798,0.003687275,-1.3048531413078308,0.001446087859221734,1472,0.31413892,229.63
4990,378880,370,75,-0.014658093452453613,0.8575041890144348,0.0003,0.00244140625,0.2,-0.0009154517902061343,0.0013382586,-1.2698662877082825,0.0011026866632164456,1476,0.31647225,228.43
4991,379904,371,76,-0.015907272696495056,0.8612581491470337,0.0003,0.0,0.2,-0.0008897618681658059,0.0013506423,-1.4664205834269524,0.0017086261868826114,1480,0.31116668999999997,229.98
4992,380928,372,76,-0.01676744967699051,0.9453900456428528,0.0003,0.010009765625,0.2,-0.0015995218127500266,0.004338523,-1.4831968322396278,0.0004223162713969941,1484,0.31275001999999996,229.41
4993,381952,373,76,-0.018043404445052147,0.9148901104927063,0.0003,0.02294921875,0.2,-0.003754190489416942,0.0053857006,-1.4651896432042122,0.0008606624942331109,1488,0.3001389,233.23
4994,382976,374,76,-0.012106958776712418,0.7910654544830322,0.0003,0.0,0.2,-0.0012254131579538807,0.00046725117,-1.2550057619810104,0.002217096549429698,1492,0.27958335,239.91
4996,384000,375,76,-0.018913883715867996,0.8921143412590027,0.0003,0.00537109375,0.2,-0.0018845813756342977,0.003139568,-1.3112091049551964,0.0011791605465987232,1496,0.27958335,239.91
4997,385024,376,77,-0.01681244745850563,0.9536588788032532,0.0003,0.0,0.2,-0.000470183789730072,0.0006003495,-1.1100530251860619,0.0002693766482479987,1500,0.2666389,243.85
4998,386048,377,77,-0.01752859354019165,0.9422831535339355,0.0003,0.049560546875,0.2,-0.004950133996317163,0.0025163565,-1.1552744209766388,0.0004368988838905352,1504,0.24219445,251.57
4999,387072,378,77,-0.022167710587382317,0.939423143863678,0.0003,0.0302734375,0.2,-0.003485550536424853,0.0022702552,-1.2727437168359756,0.0004827742632187437,1508,0.24391668,251.67
5000,388096,379,77,0.0030209424439817667,0.7208411693572998,0.0003,0.01123046875,0.2,-0.0010908880358329043,0.004692525,-1.256901115179062,0.003746784495888278,1512,0.25233336,249.0
5002,389120,380,77,-0.013571929186582565,0.5860013365745544,0.0003,0.031005859375,0.2,-0.0009320481913164258,0.003159417,-1.1990089863538742,0.006772900131181814,1516,0.24663892,251.05
5002,390144,381,77,-0.014265712350606918,0.8609997034072876,0.0003,0.007568359375,0.2,-0.0013032583519816399,0.00035770133,-1.057421874254942,0.0004715154427685775,1520,0.24088892,252.76
5003,391168,382,78,-0.010211830958724022,0.9282408952713013,0.0003,0.019775390625,0.2,-0.001929803955135867,0.0033189396,-0.7728913128376007,0.00012190573897896684,1524,0.22866669,256.08
5005,392192,383,78,-0.01876070722937584,0.5310524702072144,0.0003,0.032470703125,0.2,-0.0027896217216039076,0.005052469,-1.0861037261784077,0.004084565953235142,1528,0.23497224000000003,254.17
4901,393216,384,80,-0.011362710036337376,0.8017593026161194,0.0003,0.009521484375,0.2,-0.0003242003731429577,0.0027846484,-1.0119890198111534,0.0017284432215092238,1532,0.22872224000000002,256.06
